id,stratum,entity,probe,gen,batch,son,gpt,n_words,has_digit,n_chars,has_nonascii
temp_wellknown_0_v2,S5,Maersk,4.182178599876352e-06,"Maersk is headquartered in **Denmark**. The company's headquarters is located in **Copenhagen**, Denmark. Maersk is a global shipping and logistics company, and it is one of the world's largest container shipping companies.",,COMMIT,COMMIT,1,False,6,False
temp_wellknown_1_v2,S5,C-TPAT,8.114024240057915e-06,C-TPAT (Customs-Trade Partnership Against Terrorism) is a voluntary supply chain security program initiated by the U.S. Customs and Border Protection (CBP) in 2001. It is designed to enhance the security of the global supply chain and reduce the risk of terrorism by improving the security of,,COMMIT,COMMIT,1,False,6,False
temp_wellknown_10_v2,S5,DHL Supply Chain,0.0001317858841503039,"DHL Supply Chain is a global leader in logistics and supply chain management, offering a wide range of services designed to help businesses manage their supply chains efficiently and effectively. Here is an overview of the key services DHL Supply Chain provides:

### 1. **Global Logistics Services**
- **Air Freight**: Fast and reliable",,COMMIT,COMMIT,3,False,16,False
temp_wellknown_11_v2,S5,DHL Supply Chain,0.001032928004860878,"The primary business of **DHL Supply Chain** is **logistics and supply chain management**, with a focus on **global logistics solutions** for businesses. It provides a wide range of services that support the movement and management of goods across the supply chain, including:

- **Freight forwarding** (air, sea,",,COMMIT,COMMIT,3,False,16,False
temp_wellknown_12_v2,S5,Amazon,7.650074621778913e-06,"The primary business of Amazon is **e-commerce**, which involves the sale of products and services through its online marketplace and its own retail operations. Amazon started as an online bookstore in 1994 and has since expanded into a vast range of products and services, including:

- **Online retail** (books, electronics",,COMMIT,COMMIT,1,False,6,False
temp_wellknown_13_v2,S5,Apple Inc.,2.172338281525299e-05,"The primary business of Apple Inc. is the design, development, and sale of consumer electronics, software, and services. Apple is best known for its innovative products such as the iPhone, iPad, Mac computers, Apple Watch, and iPod, as well as its ecosystem of services like the App Store, Apple Music, iCloud",,COMMIT,COMMIT,2,False,10,False
temp_wellknown_14_v2,S5,SAP Integrated Business Planning,0.00032874877797439694,"The **primary function of SAP Integrated Business Planning (IBP)** is to **enable collaborative, demand-driven planning across the entire supply chain**. It provides a unified platform for planning and forecasting, allowing organizations to align their supply chain activities with business goals and market demands.

### Key Functions of SAP IBP:
1.",,COMMIT,COMMIT,4,False,32,False
temp_wellknown_15_v2,S5,NCR Counterpoint,0.09543883800506592,"The primary function of **NCR Counterpoint** is to provide **point-of-sale (POS) software and hardware solutions** for retail and hospitality businesses. It enables businesses to manage sales transactions, inventory, customer data, and other operational tasks efficiently.

Key functions of NCR Counterpoint include:

1. **Sales Processing",,COMMIT,COMMIT,2,False,16,False
temp_wellknown_16_v2,S5,SAP EWM,5.0816164730349556e-05,"The primary function of **SAP Extended Warehouse Management (EWM)** is to **optimize and manage warehouse operations** within the supply chain, particularly in complex logistics environments.

### Key Functions of SAP EWM:

1. **Warehouse Layout and Structure Management**:
   - Defines the physical layout of the warehouse, including storage",,COMMIT,COMMIT,2,False,7,False
temp_wellknown_17_v2,S5,Coupa,0.0022802685853093863,"Coupa specializes in **cloud-based financial and procurement software solutions**. It is primarily known for its **enterprise spend management platform**, which helps organizations manage and optimize their spending across the entire procurement lifecycle.

Key areas where Coupa specializes include:

1. **Procurement Automation**: Streamlines the procurement process, from purchase order",,COMMIT,COMMIT,1,False,5,False
temp_wellknown_18_v2,S5,Intel,8.60303953231778e-06,"The primary business of Intel (Intel Corporation) is the design, development, and manufacturing of **semiconductors**, particularly **microprocessors** and **integrated circuits**. These components are used in a wide range of electronic devices, including:

- **Personal computers (PCs)**
- **Servers**
-",,COMMIT,COMMIT,1,False,5,False
temp_wellknown_19_v2,S5,ISO 9001,4.288987724976323e-07,"The **ISO 9001** standard is an internationally recognized **quality management system (QMS)** standard developed by the **International Organization for Standardization (ISO)**. It is used by organizations to demonstrate their ability to consistently provide products and services that meet customer and regulatory requirements, while also aiming to enhance customer",,COMMIT,COMMIT,2,True,8,False
temp_wellknown_2_v2,S5,DHL,2.650973556228564e-06,"DHL is headquartered in **Germany**. Specifically, the headquarters is located in **Bonner Straße, 53113 Bonn**, Germany. DHL is a subsidiary of the German logistics company Deutsche Post DHL Group.",,COMMIT,COMMIT,1,False,3,False
temp_wellknown_20_v2,S5,Intel Core i9,6.5952431214100216e-06,"The **Intel Core i9** is a type of **high-performance desktop processor (CPU)** designed for **power users, gamers, and professionals** who require significant processing power for demanding tasks.

### Key Characteristics of the Intel Core i9:

1. **High-End Performance**:
   - The Core i9",,COMMIT,COMMIT,3,True,13,False
temp_wellknown_21_v2,S5,22G1,0.03125326335430145,"The ISO code **22G1** does not correspond to any standard ISO designation for a country, language, or other commonly recognized classification. ISO codes are typically used for:

- **Country codes** (e.g., ISO 3166-1: ISO 3166-1 alpha-",,FLAG,COMMIT,1,True,4,False
temp_wellknown_22_v2,S5,FedEx,2.092159411404282e-05,"The primary business of FedEx (Federal Express) is **package delivery and logistics services**. 

FedEx provides a wide range of services including:

- **Express shipping** of packages and documents
- **Freight shipping** for larger shipments
- **Supply chain management**
- **Customs brokerage**
- **International",,COMMIT,COMMIT,1,False,5,False
temp_wellknown_23_v2,S5,Cargill,0.00017132371431216598,"The primary business of **Cargill** is **agricultural and food products**, with a global presence in several key areas:

1. **Agricultural Commodities**: Cargill is a major player in the global trade of agricultural products, including grains (such as corn, soybeans, wheat), oil",,COMMIT,COMMIT,1,False,7,False
temp_wellknown_24_v2,S5,Suez Canal,1.3092988410789985e-05,"The Suez Canal is located in **Egypt**. It is a man-made waterway that connects the Mediterranean Sea to the Red Sea, allowing ships to travel between Europe and Asia without having to navigate around Africa.",,COMMIT,COMMIT,2,False,10,False
temp_wellknown_25_v2,S5,Zara,8.464112761430442e-05,"The primary business of **Zara** is **retail fashion**, specifically **fast fashion**. Zara is a well-known global clothing brand that designs, produces, and sells a wide range of apparel and accessories for men, women, and children. It is part of the **Inditex** group, which",,COMMIT,COMMIT,1,False,4,False
temp_wellknown_26_v2,S5,Trans-Alaska Pipeline,5.916199825151125e-06,"The Trans-Alaska Pipeline is used to transport **crude oil** from the **North Slope oil fields** in northern Alaska to the **Port of Valdez** on the southern coast of Alaska. 

The pipeline plays a crucial role in moving oil from the Prudhoe Bay oil field, which is one of",,COMMIT,COMMIT,2,False,21,False
temp_wellknown_27_v2,S5,McKesson,7.638712850166485e-05,"The primary business of **McKesson** is **healthcare distribution**. McKesson is a leading global healthcare services and solutions company that provides a wide range of products and services to the healthcare industry. Its core business involves:

- **Pharmaceutical distribution**: Supplying prescription drugs, over-the-counter medications, and",,COMMIT,COMMIT,1,False,8,False
temp_wellknown_28_v2,S5,Rotterdam,5.299180429574335e-06,The port of Rotterdam is located in the Netherlands. It is the largest port in Europe and one of the busiest in the world.,,COMMIT,COMMIT,1,False,9,False
temp_wellknown_29_v2,S5,IBM Sterling,0.0007989057921804488,"The **primary function of the IBM Sterling platform** is to provide **end-to-end supply chain and commerce solutions** that enable businesses to manage and optimize their **global trade operations**.

### Key Functions of IBM Sterling:

1. **Global Trade Management (GTM):**
   - Manages the entire lifecycle of international",,COMMIT,COMMIT,2,False,12,False
temp_wellknown_3_v2,S5,SCOR model,3.812993236351758e-05,"The **SCOR model** (Supply Chain Operations Reference model) is a widely used framework for understanding, analyzing, and improving supply chain performance. It provides a standardized way to describe and evaluate the key processes and activities involved in a supply chain.

### **What is the SCOR model used for?**

The SCOR",,COMMIT,COMMIT,2,False,10,False
temp_wellknown_30_v2,S5,FedEx Express,1.961318776011467e-05,"FedEx Express is a global leader in the logistics and shipping industry, offering a wide range of services designed to meet the needs of businesses and individuals. Here is a detailed overview of the services provided by FedEx Express:

### 1. **International and Domestic Shipping**
- **Global Reach**: FedEx Express operates in over",,DEFLECT,COMMIT,2,False,13,False
temp_wellknown_31_v2,S5,Thermo King,0.0003244417312089354,"Thermo King is a leading manufacturer of **temperature control systems** and **refrigeration equipment**. The company specializes in producing **truck refrigeration units (trailers and reefer containers)**, **marine refrigeration systems**, and **industrial refrigeration solutions**. 

Thermo King is a subsidiary of",,COMMIT,COMMIT,2,False,11,False
temp_wellknown_32_v2,S5,Optoro,0.08541879057884216,"Optoro is a logistics and supply chain technology company that provides a range of services designed to help retailers and brands manage their returns, reverse logistics, and inventory more efficiently. Here's an overview of the key services Optoro offers:

### 1. **Return Management**
- **Return Processing**: Optoro handles the entire",,COMMIT,COMMIT,1,False,6,False
temp_wellknown_33_v2,S5,ISO 14001,7.609006615894032e-07,"The **ISO 14001** standard is an **international standard** that outlines the requirements for an **Environmental Management System (EMS)**. It is designed to help organizations manage their environmental responsibilities in a systematic and proactive manner.

### Key Uses of ISO 14001:
1. **Environmental",,COMMIT,COMMIT,2,True,9,False
temp_wellknown_34_v2,S5,ISO 14001,2.027118739533762e-07,"The ISO 14001 standard is maintained by the **International Organization for Standardization (ISO)**.

ISO is a worldwide federation of national standards bodies, representing the consensus of the international standards community. It develops and publishes international standards, including ISO 14001, which specifies the requirements for an",,COMMIT,COMMIT,2,True,9,False
temp_wellknown_35_v2,S5,RFID tag,4.5380038500297815e-05,"An **RFID (Radio-Frequency Identification)** tag is a small electronic device used to identify and track objects, people, or animals. It works by using **radio waves** to communicate with a **reader** or **scanner**. Here are some common uses of RFID tags:

### 1. **Inventory Management",,DEFLECT,DEFLECT,2,False,8,False
temp_wellknown_36_v2,S5,Nike,6.452155503211543e-06,"The primary business of Nike, Inc. is the **design, development, manufacturing, and global marketing of athletic footwear, apparel, and equipment**. Nike is a leading global brand in the sports and fitness industry, known for its innovative products and strong presence in both professional and consumer markets.

Key aspects of Nike's business",,COMMIT,COMMIT,1,False,4,False
temp_wellknown_37_v2,S5,Port of Rotterdam,7.29367820895277e-05,"The primary function of the **Port of Rotterdam** is to serve as a **major international gateway for trade and transportation**, particularly in **Europe**. It is the **largest port in Europe** and one of the **most important ports in the world**.

Key functions include:

1. **Cargo Handling**: The",,COMMIT,COMMIT,3,False,17,False
temp_wellknown_38_v2,S5,Trans-Siberian Railway,5.4740816267440096e-05,"The Trans-Siberian Railway is located in **Russia**. It is the longest railway in the world, stretching from Moscow in the west to Vladivostok in the east, passing through various regions of Russia.",,COMMIT,COMMIT,2,False,22,False
temp_wellknown_39_v2,S5,Lineage Logistics,0.03386229649186134,"Lineage Logistics is a leading provider of cold chain logistics and supply chain solutions, primarily serving the food and pharmaceutical industries. The company offers a wide range of services designed to ensure the safe, efficient, and compliant transportation and storage of temperature-sensitive products. Here is a detailed overview of the services Lineage Logistics provides:

###",,COMMIT,COMMIT,2,False,17,False
temp_wellknown_4_v2,S5,Intel Corporation,7.705434086346941e-07,"Intel Corporation is a leading American multinational technology company that primarily produces **integrated circuits (ICs)**, also known as **microprocessors** or **chips**. These chips are the central processing units (CPUs) used in a wide range of computing devices, including:

- **Personal computers (PCs)",,COMMIT,COMMIT,2,False,17,False
temp_wellknown_40_v2,S5,APICS CSCP,4.9391460379411e-06,"The **APICS CSCP (Certified Supply Chain Professional)** certification is designed to validate an individual's knowledge and expertise in **supply chain management**. It is a globally recognized credential that demonstrates a comprehensive understanding of the entire supply chain process, from sourcing and procurement to production, logistics, and customer service.

### Key",,COMMIT,COMMIT,2,False,10,False
temp_wellknown_41_v2,S5,3M,0.00013126390695106238,"The primary business of **3M** (3M Company) is the **development, manufacturing, and sale of a wide range of innovative products** across multiple industries. 3M is a global diversified technology company that operates in several key markets, including:

1. **Consumer and Office Products**: This includes products like",,COMMIT,COMMIT,1,True,2,False
temp_wellknown_42_v2,S5,Pfizer,7.772983735776506e-06,"The primary business of Pfizer is the **research, development, manufacturing, and marketing of pharmaceutical products**. Pfizer is a global leader in the biopharmaceutical industry and focuses on the discovery and development of innovative medicines to address a wide range of serious diseases.

Key areas of focus for Pfizer include:

1. **In",,COMMIT,COMMIT,1,False,6,False
temp_wellknown_43_v2,S5,SCOR model,3.9621922041988e-05,"The SCOR model is maintained by the **Supply Chain Council (SCC)**, a not-for-profit organization that focuses on advancing supply chain management practices. The SCC was formed in 1996 and is based in the United States.

The SCOR model stands for **Supply Chain Operations Reference** and is a",,COMMIT,COMMIT,2,False,10,False
temp_wellknown_44_v2,S5,Toyota,1.0055732673208695e-05,"The primary business of Toyota is the **manufacturing and sale of automobiles**. Toyota is a Japanese multinational corporation that is one of the world's largest and most well-known automotive manufacturers. It is known for producing a wide range of vehicles, including cars, trucks, and commercial vehicles, under various brands such as Toyota,",,COMMIT,COMMIT,1,False,6,False
temp_wellknown_45_v2,S5,DHL Supply Chain,0.0001008502731565386,"DHL Supply Chain is part of the **DHL Group**, which is a subsidiary of ** Deutsche Post DHL Group**. 

Here's a breakdown:

- **DHL Group** is a global logistics company that offers a wide range of services, including air, land, and sea freight, as well as supply",,COMMIT,COMMIT,3,False,16,False
temp_wellknown_46_v2,S5,Nucor,0.0002601323649287224,"Nucor Corporation is a leading U.S.-based steel company that produces a wide range of steel products. It is known for being one of the largest steel producers in the United States and for its innovative approach to steel manufacturing. Here's an overview of what Nucor produces:

### 1. **Steel Products",,COMMIT,COMMIT,1,False,5,False
temp_wellknown_47_v2,S5,Union Pacific Railroad,0.0011512909550219774,"The primary business of Union Pacific Railroad is **rail freight transportation**. 

Union Pacific operates one of the largest freight railroad networks in North America, providing transportation services for a wide range of goods, including:

- **Industrial products** (such as steel, coal, and chemicals)
- **Agricultural products** (",,COMMIT,COMMIT,3,False,22,False
temp_wellknown_48_v2,S5,Kuehne+Nagel,0.004802340641617775,Kuehne+Nagel is a global logistics and supply chain services company that provides a wide range of services to support the movement of goods and information across the world. The company is one of the largest in the industry and offers services across multiple modes of transport and supply chain segments. Here is an overview of the,,DEFLECT,COMMIT,1,False,12,False
temp_wellknown_49_v2,S5,Intel,8.781563565207762e-07,"Intel is headquartered in the United States. Specifically, its headquarters is located in Santa Clara, California.",,COMMIT,COMMIT,1,False,5,False
temp_wellknown_5_v2,S5,Resilinc,0.09574740380048752,"The primary function of **Resilinc** is to provide **supply chain risk management and business continuity solutions** to organizations. It helps companies identify, assess, and mitigate risks across their global supply chains, including:

- **Supplier risk assessment**
- **Geopolitical risk analysis**
- **Disruption forecasting**
-",,COMMIT,COMMIT,1,False,8,False
temp_wellknown_50_v2,S5,Trans-Alaska Pipeline System,9.22980034374632e-05,"The Trans-Alaska Pipeline System (TAPS) is located in the state of Alaska, United States. It stretches approximately 800 miles (1,300 kilometers) from the Prudhoe Bay oil field in the North Slope of Alaska to the Port of Valdez on the Gulf of Alaska.",,COMMIT,COMMIT,3,False,28,False
temp_wellknown_51_v2,S5,Smurfit Kappa,0.00018371168698649853,"Smurfit Kappa is a global packaging and paper company that produces a wide range of **packaging solutions** and **paper products**. Their product portfolio includes:

### 1. **Packaging Solutions**
- **Corrugated Packaging**: Boxes, cartons, and containers for a variety of industries, including",,COMMIT,COMMIT,2,False,13,False
temp_wellknown_52_v2,S5,Foxconn,3.231094467537332e-07,"Foxconn, also known as **Foxconn Technology Group** or **Hon Hai Precision Industry Co., Ltd.**, is a global electronics manufacturing services (EMS) company. It is best known for manufacturing a wide range of consumer electronics and technology products. Here are some of the key products and brands that Foxconn manufactures or",,COMMIT,COMMIT,1,False,7,False
temp_wellknown_53_v2,S5,Resilinc,0.3733549416065216,"Resilinc specializes in **supply chain risk management and business continuity solutions**. It provides companies with tools and services to identify, assess, and mitigate risks across their global supply chains. 

Key areas of focus include:

- **Supply Chain Risk Assessment**: Identifying vulnerabilities in the supply chain, such as geopolitical risks,",,COMMIT,COMMIT,1,False,8,False
temp_wellknown_54_v2,S5,DHL,1.474647615395952e-05,"The primary business of DHL is **international logistics and supply chain management**. DHL provides a wide range of services related to the transportation and delivery of goods, including:

- **Air and ground freight**
- **Express delivery**
- **Customs brokerage**
- **Supply chain solutions**
- **International shipping**",,COMMIT,COMMIT,1,False,3,False
temp_wellknown_55_v2,S5,Prologis,0.0041202944703400135,"Prologis is a global real estate investment trust (REIT) that primarily focuses on the ownership, management, and development of industrial real estate. Its primary business involves:

- **Acquiring, developing, and managing industrial properties**, such as warehouses, distribution centers, and logistics facilities.
- **Providing flexible,",,COMMIT,COMMIT,1,False,8,False
temp_wellknown_56_v2,S5,Lineage Logistics,0.2987399697303772,"Lineage Logistics specializes in **cold chain logistics**, which involves the transportation and storage of temperature-sensitive products. The company provides end-to-end solutions for perishable goods, including:

- **Refrigerated transportation** (both short and long-haul)
- **Cold storage facilities**
- **Temperature-controlled warehousing**",,COMMIT,COMMIT,2,False,17,False
temp_wellknown_57_v2,S5,Lloyds Register,1.5733810869278386e-05,"Lloyds Register (LR) is a global leader in maritime and engineering services, providing a wide range of services to support the safe, secure, and sustainable operation of ships, offshore structures, and other engineered systems. Here is an overview of the key services that Lloyds Register provides:

### 1. **",,COMMIT,COMMIT,2,False,15,False
temp_wellknown_58_v2,S5,APICS,0.00023313563724514097,"The primary role of **APICS** (now known as **APICS The Association for Operations Management**) is to **advance the field of operations and supply chain management** through education, research, and professional development.

Specifically, APICS focuses on:

1. **Promoting Best Practices**: It provides guidance and standards",,COMMIT,COMMIT,1,False,5,False
temp_wellknown_59_v2,S5,DuPont,1.74089364008978e-05,"DuPont is a multinational chemical company that produces a wide range of products and materials across various industries. Some of the key products and areas of production include:

1. **Industrial Chemicals**: 
   - **Polymer materials**: Such as nylon, Kevlar, and Teflon (PTFE).
   -",,COMMIT,COMMIT,1,False,6,False
temp_wellknown_6_v2,S5,Hapag-Lloyd,0.004293898120522499,"The primary business of **Hapag-Lloyd** is **international container shipping**. It is one of the world's leading ocean carriers, operating a global network of shipping routes that transport goods between ports across the world. 

Hapag-Lloyd provides **containerized freight transportation services** for both **containerized",,COMMIT,COMMIT,1,False,11,False
temp_wellknown_60_v2,S5,CTPAT,1.0465601917530876e-05,CTPAT stands for **Customs-Trade Partnership Against Terrorism**. It is a voluntary U.S. government initiative led by the **U.S. Customs and Border Protection (CBP)**. The primary purpose of CTPAT is to **enhance supply chain security** and **prevent terrorist attacks** by improving the,,COMMIT,COMMIT,1,False,5,False
temp_wellknown_61_v2,S5,Maersk,6.029877567925723e-06,"The primary business of **Maersk** is **global container shipping**. Maersk is one of the world's largest and most well-known shipping companies, operating a vast fleet of container ships that transport goods across the world's oceans. 

As part of the **Maersk Group**, the company also engages",,COMMIT,COMMIT,1,False,6,False
temp_wellknown_62_v2,S5,C.H. Robinson,0.0006311204051598907,"C.H. Robinson is a global third-party logistics (3PL) provider that offers a wide range of transportation and supply chain services to help businesses move goods efficiently and cost-effectively. Here is an overview of the services C.H. Robinson provides:

### 1. **Freight Transportation Services**
- **Air Freight",,COMMIT,COMMIT,2,False,13,False
temp_wellknown_63_v2,S5,SAP ERP,3.660171842057025e-06,"The **primary function of SAP ERP (Enterprise Resource Planning)** is to **integrate and manage all core business processes** within an organization through a unified system. It provides a comprehensive platform that supports various business functions such as:

- **Finance (FI/CO)**
- **Human Resources (HR)**
- **",,COMMIT,COMMIT,2,False,7,False
temp_wellknown_64_v2,S5,Maersk,7.907739927759394e-06,"Maersk operates in the **shipping and logistics industry**. It is one of the world's largest container shipping companies and a major player in global maritime transport. The company provides a wide range of services, including:

- **Container shipping** (both ocean and inland)
- **Logistics and supply chain solutions**",,COMMIT,COMMIT,1,False,6,False
temp_wellknown_65_v2,S5,Oracle SCM,0.0001269088825210929,"Oracle SCM (Supply Chain Management) is developed and maintained by **Oracle Corporation**, a leading American multinational technology company. Oracle provides a suite of enterprise software solutions, including Oracle SCM, which is part of its broader **Oracle Cloud Infrastructure (OCI)** and **Oracle Cloud Applications** portfolio.

### Key Points:
- **Company",,COMMIT,COMMIT,2,False,10,False
temp_wellknown_66_v2,S5,Sony,1.2332538972259499e-05,"The primary business of Sony (Sony Corporation) is **entertainment and technology**. Sony is a global leader in several key industries, including:

1. **Consumer Electronics**: Production of audio, video, and imaging products such as televisions, cameras, audio systems, and gaming consoles (e.g., PlayStation).

2",,COMMIT,COMMIT,1,False,4,False
temp_wellknown_67_v2,S5,ISO 9001,5.616001175212659e-08,"The ISO 9001 standard is maintained by the **International Organization for Standardization (ISO)**.

ISO is an international standardization body that develops and publishes a wide range of voluntary, consensus-based, market-relevant international standards. ISO 9001 is one of the most widely used quality management system",,COMMIT,COMMIT,2,True,8,False
temp_wellknown_68_v2,S5,UPS,9.801356100069825e-06,"The primary business of UPS (United Parcel Service, Inc.) is **package delivery and logistics services**. 

UPS is a global leader in the delivery of time-definite, freight, and logistics services. Its core operations include:

- **Package delivery**: Delivering packages to businesses and consumers through its extensive network of delivery",,COMMIT,COMMIT,1,False,3,False
temp_wellknown_69_v2,S5,Zara,7.0242931542452425e-06,"Zara is headquartered in **Spain**. The company is part of the **Inditex Group**, which is based in **La Coruña** (A Coruña), in the **Galicia** region of northwestern Spain.",,COMMIT,COMMIT,1,False,4,False
temp_wellknown_7_v2,S5,Port of Rotterdam,1.5928642824292183e-05,The Port of Rotterdam is located in the Netherlands. It is the largest port in Europe and one of the busiest ports in the world.,,COMMIT,COMMIT,3,False,17,False
temp_wellknown_70_v2,S5,Walmart,5.204601620789617e-06,"The primary business of Walmart is **retail**, specifically **discount retailing**. Walmart operates a wide range of retail stores and online platforms that sell a variety of consumer goods, including:

- **Grocery products**
- **Electronics**
- **Apparel and accessories**
- **Home goods**
- **Ph",,COMMIT,COMMIT,1,False,7,False
temp_wellknown_8_v2,S5,Bullwhip Effect,0.0002643005864229053,"The **Bullwhip Effect** is a phenomenon in supply chain management where the variability in demand increases as you move up the supply chain from the end customer to the supplier. In other words, the demand fluctuations seen by suppliers are greater than those seen by the actual customers. This leads to inefficiencies, increased costs",,COMMIT,COMMIT,2,False,15,False
temp_wellknown_9_v2,S5,Caterpillar,4.258435365045443e-05,"Caterpillar, Inc. is a global manufacturer of heavy machinery and equipment, primarily known for its construction and mining equipment, as well as diesel and natural gas engines. Here's a detailed breakdown of what Caterpillar manufactures:

### 1. **Construction and Mining Equipment**
   - **Excavators**: Large machines",,COMMIT,COMMIT,1,False,11,False
graded_s2b_0_q1,S2,Control Resonant,0.9999369382858276,"Control Resonant is a company that develops and provides **resonant control systems** and **power electronics solutions**, particularly in the field of **electric vehicle (EV) charging** and **power conversion**. It is known for its **high-frequency resonant power conversion technology**, which is used in **DC fast",b2,COMMIT,COMMIT,2,False,16,False
graded_s2b_0_q2,S2,Control Resonant,0.9999892711639404,"Control Resonant was first revealed in **June 2021**. It is a musical project by the American musician and producer **J. Cole**, known for his work in hip-hop. The project was released as a surprise drop and received significant attention for its unique blend of hip-hop, R&B,",b2,COMMIT,COMMIT,2,False,16,False
graded_s2b_1_q1,S2,Tomb Raider: Legacy of Atlantis,0.9961370825767517,"""Legacy of Atlantis"" is a new entry in the **Pirates of the Caribbean** franchise. It is a video game that was released in 2007, developed by Ubisoft and published by Atari. The game is set in the world of the Pirates of the Caribbean universe and features characters like Captain Jack Spar",b2,COMMIT,COMMIT,5,False,31,False
graded_s2b_1_q2,S2,Tomb Raider: Legacy of Atlantis,0.8265796303749084,"Tomb Raider: Legacy of Atlantis was announced in **June 2000**. It was a video game developed by Core Design and published by Eidos Interactive, and it was released for the PlayStation 2 in 2001.",b2,COMMIT,COMMIT,5,False,31,False
graded_s2b_2_q1,S2,Ace Combat 8: Wings of Theve,0.5745548605918884,"Ace Combat 8: Heritage of the Sky (known as Ace Combat 8: Wings of the Veil in some regions) was published by **Bandai Namco Entertainment**.

The game was released for the PlayStation 4 and PlayStation 5 in 2021. It is the latest entry in the",b2,COMMIT,COMMIT,6,True,28,False
graded_s2b_2_q2,S2,Ace Combat 8: Wings of Theve,0.6008938550949097,"Ace Combat 8: Heritage of the Sky was revealed in **July 2019**. The game was officially announced during a special event at the Tokyo Game Show in 2019, and it was later released for the PlayStation 4 and PlayStation 5 in 2021.",b2,COMMIT,COMMIT,6,True,28,False
graded_s2b_3_q1,S2,Mega Man: Dual Override,0.42173585295677185,"*Mega Man: Dual Override* is published by **Capcom**.

It is a *Mega Man* game released for the **Nintendo Switch** in 2020. It is a 2D side-scrolling action game that features a new story and characters, and it was developed by **Team",b2,COMMIT,COMMIT,4,False,23,False
graded_s2b_3_q2,S2,Mega Man: Dual Override,0.7713122367858887,*Mega Man: Dual Override* was announced in **June 2003**. It was released as a *Mega Man* game for the *Game Boy Advance* in **2004**.,b2,COMMIT,COMMIT,4,False,23,False
graded_s2b_4_q1,S2,Coven of the Chicken Foot,0.9993672966957092,"*Coven of the Chicken Foot* is a **story-driven, narrative-focused game** that blends elements of **horror, mystery, and role-playing**. It is developed by **Cocoon Games**, a studio known for creating games with strong storytelling and player choice.

### Key Features of *Coven of the",b2,COMMIT,COMMIT,5,False,25,False
graded_s2b_4_q2,S2,Coven of the Chicken Foot,0.9995595812797546,"The Coven of the Chicken Foot was announced in **March 2021**. It is a horror-themed role-playing game (RPG) developed by **Lamentations of the Flame Princess** (LoTFP), a publishing imprint known for its retro-style, horror-themed tabletop games. The game was",b2,COMMIT,COMMIT,5,False,25,False
graded_s2b_5_q1,S2,Muramasa: Revenant Blades,0.9993124008178711,"""Muramasa: Revenant Blades"" was announced for the **Nintendo Switch** platform. The game is a hack-and-slash action game developed by Team Ninja and published by Koei Tecmo. It was released in 2020 for the Nintendo Switch.",b2,COMMIT,COMMIT,3,False,25,False
graded_s2b_5_q2,S2,Muramasa: Revenant Blades,0.999144434928894,"""Muramasa: Revenant Blades"" was revealed in **June 2017**. It is a video game developed by Team Ninja and published by Koei Tecmo, set in the Edo period of Japan and featuring the legendary swordsmith Muramasa.",b2,COMMIT,COMMIT,3,False,25,False
graded_s2b_6_q1,S2,Ninjala 2: The Uncharted Planet,0.998815655708313,"**Ninjala 2: The Uncharted Planet** is a **3D action-adventure game** that combines elements of **platforming, combat, and exploration**. It is developed by **Bandai Namco** and is part of the **Ninjala** series, which is known for",b2,COMMIT,COMMIT,5,True,31,False
graded_s2b_6_q2,S2,Ninjala 2: The Uncharted Planet,0.9933617115020752,"As of my knowledge cutoff in July 2024, there has been no official announcement of a game called **Ninjala 2: The Uncharted Planet**. The original **Ninjala** game was released in 2018, and as of now, there has been no",b2,FLAG,COMMIT,5,True,31,False
graded_s2b_7_q1,S2,Dragon Quest Monsters: The Withered World,0.2856299877166748,"**Dragon Quest Monsters: The Withered World** is published by **Square Enix**.

It is a mobile game in the **Dragon Quest Monsters** series, which is a spin-off of the main **Dragon Quest** franchise. The game was released for iOS and Android devices in 2021.",b2,COMMIT,COMMIT,6,False,41,False
graded_s2b_7_q2,S2,Dragon Quest Monsters: The Withered World,0.6507475972175598,"Dragon Quest Monsters: The Withered World was announced in **July 2021**. It is a mobile game developed by Level-5 and published by Nintendo, and it is part of the Dragon Quest Monsters series.",b2,COMMIT,COMMIT,6,False,41,False
graded_s2b_8_q1,S2,Krushers of the World,0.9990954399108887,"The album *Krushers of the World* was released by the band **The Melvins**. It is their 13th studio album, released in 2007. The band is known for their influential role in the sludge metal and alternative rock scenes.",b2,COMMIT,COMMIT,4,False,21,False
graded_s2b_8_q2,S2,Krushers of the World,0.9974368214607239,"The album ""Krushers of the World"" was announced in **March 2023**. It is the debut studio album by the American punk rock band **The Bronx**, released on **April 7, 2023**.",b2,COMMIT,COMMIT,4,False,21,False
graded_s2b_9_q1,S2,Tales of a Failed Shapeshifter,0.9972347617149353,"The album *Tales of a Failed Shapeshifter* was released by the artist **Måneskin**. It is their third studio album, released in 2021. The album received critical acclaim and won several awards, including the prestigious ""Best Rock Album"" at the 2022",b2,COMMIT,COMMIT,5,False,30,False
graded_s2b_9_q2,S2,Tales of a Failed Shapeshifter,0.9965505599975586,The album *Tales of a Failed Shapeshifter* by the band **The Books** was released in **April 2005**.,b2,COMMIT,COMMIT,5,False,30,False
